samples	symbol	Genomic Alterations	Mutation	CNA Status	Expression
TCGA-02-0011	CREM	-	-	-	-
TCGA-02-0011	CRTC3	-	-	-	-
TCGA-02-0011	CTCF	-	-	-	-
TCGA-02-0011	CUL1	-	-	-	-
TCGA-02-0011	DHX9	-	-	-	-
TCGA-02-0011	DICER1	-	-	-	-
TCGA-02-0011	DMD	-	-	-	-
TCGA-02-0011	DNMT3A	-	-	-	-
TCGA-02-0011	EGFR	-	-	-	-
TCGA-02-0011	EIF4A2	-	-	-	-
TCGA-02-0011	ELF3	-	-	-	-
TCGA-02-0011	ERCC2	-	-	-	-
TCGA-02-0011	EWSR1	-	-	-	-
TCGA-02-0011	EZH2	-	-	-	-
TCGA-02-0011	FANCA	-	-	-	-
TCGA-02-0011	FBN2	-	-	-	-
TCGA-02-0011	FBXO11	-	-	-	-
TCGA-02-0011	FES	-	-	-	-
TCGA-02-0011	FGFR3	-	-	-	-
TCGA-02-0011	FLT3	-	-	-	-
TCGA-02-0011	FOXA2	-	-	-	-
TCGA-02-0011	FRG1B	-	-	-	-
TCGA-02-0011	GATA3	2	0	2	-
TCGA-02-0011	GNAI1	-	-	-	-
TCGA-02-0011	GNAS	-	-	-	-
TCGA-02-0011	GOLGA5	-	-	-	-
TCGA-02-0011	GOT2	-	-	-	-
TCGA-02-0011	GPHN	-	-	-	-
TCGA-02-0011	GPS2	-	-	-	-
TCGA-02-0011	H3F3C	-	-	-	-
TCGA-02-0011	HGF	-	-	-	-
TCGA-02-0011	HLA-A	-	-	-	-
TCGA-02-0011	HMGXB4	-	-	-	-
TCGA-02-0011	HRAS	-	-	-	-
TCGA-02-0011	HSPA8	-	-	-	-
TCGA-02-0011	HUWE1	-	-	-	-
TCGA-02-0011	IDH1	-	-	-	-
TCGA-02-0011	IDH2	-	-	-	-
TCGA-02-0011	IRS2	-	-	-	-
TCGA-02-0011	KDM5C	-	-	-	-
TCGA-02-0011	KEAP1	-	-	-	-
TCGA-02-0011	KIFC3	-	-	-	-
TCGA-02-0011	KIT	-	-	-	-
TCGA-02-0011	KRAS	-	-	-	-
TCGA-02-0011	LEPR	-	-	-	-
TCGA-02-0011	LIFR	-	-	-	-
TCGA-02-0011	LPP	-	-	-	-
TCGA-02-0011	LUM	-	-	-	-
TCGA-02-0011	LZTR1	-	-	-	-
TCGA-02-0011	MALAT1	-	-	-	-
TCGA-02-0011	MAP2K4	-	-	-	-
TCGA-02-0011	MAP3K3	-	-	-	-
TCGA-02-0011	MAPK8IP1	-	-	-	-
TCGA-02-0011	MATK	-	-	-	-
TCGA-02-0011	MDM2	-	-	-	-
TCGA-02-0011	MDM4	-	-	-	-
TCGA-02-0011	METTL14	-	-	-	-
TCGA-02-0011	MN1	-	-	-	-
TCGA-02-0011	MTOR	-	-	-	-
TCGA-02-0011	NAV3	-	-	-	-
TCGA-02-0011	NBPF10	-	-	-	-
TCGA-02-0011	NCOA4	-	-	-	-
TCGA-02-0011	NF1	-	-	-	-
TCGA-02-0011	NFE2L2	-	-	-	-
TCGA-02-0011	NLRP3	-	-	-	-
TCGA-02-0011	NOTCH1	-	-	-	-
TCGA-02-0011	NR4A2	-	-	-	-
TCGA-02-0011	PCBP1	-	-	-	-
TCGA-02-0011	PDGFRA	-	-	-	-
TCGA-02-0011	PIK3CA	-	-	-	-
TCGA-02-0011	PIK3CG	-	-	-	-
TCGA-02-0011	PIK3R1	-	-	-	-
TCGA-02-0011	PIP5K1A	-	-	-	-
TCGA-02-0011	PLCG1	-	-	-	-
TCGA-02-0011	PPP2R1A	-	-	-	-
TCGA-02-0011	PTEN	-	-	-	-
TCGA-02-0011	RAC1	-	-	-	-
TCGA-02-0011	RANBP2	-	-	-	-
TCGA-02-0011	RANBP3	-	-	-	-
TCGA-02-0011	RB1	-	-	-	-
TCGA-02-0011	RBMX	-	-	-	-
TCGA-02-0011	RHEB	-	-	-	-
TCGA-02-0011	RHOA	-	-	-	-
TCGA-02-0011	RPL5	-	-	-	-
TCGA-02-0011	RPSAP58	-	-	-	-
TCGA-02-0011	RUNX1	-	-	-	-
TCGA-02-0011	RXRA	-	-	-	-
TCGA-02-0011	SMAD2	-	-	-	-
TCGA-02-0011	SMC1A	-	-	-	-
TCGA-02-0011	SPATA6	-	-	-	-
TCGA-02-0011	SPEN	-	-	-	-
TCGA-02-0011	SPOP	-	-	-	-
TCGA-02-0011	STAG2	-	-	-	-
TCGA-02-0011	STK11	-	-	-	-
TCGA-02-0011	SYNE1	-	-	-	-
TCGA-02-0011	TBL1XR1	-	-	-	-
TCGA-02-0011	TBX3	-	-	-	-
TCGA-02-0011	TCF12	-	-	-	-
TCGA-02-0011	TCF7	-	-	-	-
TCGA-02-0011	TET2	-	-	-	-
TCGA-02-0011	TFDP1	-	-	-	-
TCGA-02-0011	TGFBR2	-	-	-	-
TCGA-02-0011	TGIF1	-	-	-	-
TCGA-02-0011	TJP2	-	-	-	-
TCGA-02-0011	TNFRSF10C	-	-	-	-
TCGA-02-0011	TOM1	-	-	-	-
TCGA-02-0011	TP53	-	-	-	-
TCGA-02-0011	U2AF1	-	-	-	-
TCGA-02-0011	WT1	-	-	-	-
TCGA-02-0011	ZFP36L1	-	-	-	-
TCGA-02-0011	ZFP36L2	-	-	-	-
TCGA-02-0011	ZNF132	-	-	-	-
TCGA-02-0011	ZNF300	-	-	-	-
TCGA-02-0011	ZNF814	-	-	-	-
TCGA-02-0011	ZNF844	-	-	-	-
TCGA-02-0014	ABCB1	-	-	-	-
TCGA-02-0014	ACVR1B	-	-	-	-
TCGA-02-0014	ADCY1	-	-	-	-
TCGA-02-0014	ADORA2A	-	-	-	-
TCGA-02-0014	AHNAK2	-	-	-	-
TCGA-02-0014	AKAP9	-	-	-	-
TCGA-02-0014	AKD1	-	-	-	-
TCGA-02-0014	AKT1	-	-	-	-
TCGA-02-0014	AMPH	-	-	-	-
TCGA-02-0014	APAF1	-	-	-	-
TCGA-02-0014	BCOR	-	-	-	-
TCGA-02-0014	BRAF	-	-	-	-
TCGA-02-0014	BRCA1	-	-	-	-
TCGA-02-0014	BRCA2	-	-	-	-
TCGA-02-0014	CAD	-	-	-	-
TCGA-02-0014	CASP8	-	-	-	-
TCGA-02-0014	CAST	-	-	-	-
TCGA-02-0014	CBFB	-	-	-	-
TCGA-02-0014	CCND1	-	-	-	-
TCGA-02-0014	CDKN2A	3	0	-2	-
TCGA-02-0014	CDKN2C	-	-	-	-
TCGA-02-0014	CEBPA	-	-	-	-
TCGA-02-0014	CENPF	-	-	-	-
TCGA-02-0014	CFH	-	-	-	-
TCGA-02-0014	CHD4	-	-	-	-
TCGA-02-0014	CHD8	-	-	-	-
TCGA-02-0014	CREM	-	-	-	-
TCGA-02-0014	CRTC3	-	-	-	-
TCGA-02-0014	CTCF	-	-	-	-
TCGA-02-0014	CUL1	-	-	-	-
TCGA-02-0014	DHX9	-	-	-	-
TCGA-02-0014	DICER1	-	-	-	-
TCGA-02-0014	DMD	-	-	-	-
TCGA-02-0014	DNMT3A	-	-	-	-
TCGA-02-0014	EGFR	-	-	-	-
TCGA-02-0014	EIF4A2	-	-	-	-
TCGA-02-0014	ELF3	-	-	-	-
TCGA-02-0014	ERCC2	-	-	-	-
TCGA-02-0014	EWSR1	-	-	-	-
TCGA-02-0014	EZH2	-	-	-	-
TCGA-02-0014	FANCA	-	-	-	-
TCGA-02-0014	FBN2	-	-	-	-
TCGA-02-0014	FBXO11	-	-	-	-
TCGA-02-0014	FES	-	-	-	-
TCGA-02-0014	FGFR3	-	-	-	-
TCGA-02-0014	FLT3	-	-	-	-
TCGA-02-0014	FOXA2	-	-	-	-
TCGA-02-0014	FRG1B	-	-	-	-
TCGA-02-0014	GATA3	-	-	-	-
TCGA-02-0014	GNAI1	-	-	-	-
TCGA-02-0014	GNAS	-	-	-	-
TCGA-02-0014	GOLGA5	-	-	-	-
TCGA-02-0014	GOT2	-	-	-	-
TCGA-02-0014	GPHN	-	-	-	-
TCGA-02-0014	GPS2	-	-	-	-
TCGA-02-0014	H3F3C	-	-	-	-
TCGA-02-0014	HGF	-	-	-	-
TCGA-02-0014	HLA-A	-	-	-	-
TCGA-02-0014	HMGXB4	-	-	-	-
TCGA-02-0014	HRAS	-	-	-	-
TCGA-02-0014	HSPA8	-	-	-	-
TCGA-02-0014	HUWE1	-	-	-	-
TCGA-02-0014	IDH1	-	-	-	-
TCGA-02-0014	IDH2	-	-	-	-
TCGA-02-0014	IRS2	-	-	-	-
TCGA-02-0014	KDM5C	-	-	-	-
TCGA-02-0014	KEAP1	-	-	-	-
TCGA-02-0014	KIFC3	-	-	-	-
TCGA-02-0014	KIT	2	0	2	-
TCGA-02-0014	KRAS	-	-	-	-
TCGA-02-0014	LEPR	-	-	-	-
TCGA-02-0014	LIFR	-	-	-	-
TCGA-02-0014	LPP	-	-	-	-
TCGA-02-0014	LUM	-	-	-	-
TCGA-02-0014	LZTR1	-	-	-	-
TCGA-02-0014	MALAT1	-	-	-	-
TCGA-02-0014	MAP2K4	-	-	-	-
TCGA-02-0014	MAP3K3	-	-	-	-
TCGA-02-0014	MAPK8IP1	-	-	-	-
TCGA-02-0014	MATK	-	-	-	-
TCGA-02-0014	MDM2	-	-	-	-
TCGA-02-0014	MDM4	-	-	-	-
TCGA-02-0014	METTL14	-	-	-	-
TCGA-02-0014	MN1	-	-	-	-
TCGA-02-0014	MTOR	-	-	-	-
TCGA-02-0014	NAV3	-	-	-	-
TCGA-02-0014	NBPF10	-	-	-	-
TCGA-02-0014	NCOA4	-	-	-	-
TCGA-02-0014	NF1	-	-	-	-
TCGA-02-0014	NFE2L2	-	-	-	-
TCGA-02-0014	NLRP3	-	-	-	-
TCGA-02-0014	NOTCH1	-	-	-	-
TCGA-02-0014	NR4A2	-	-	-	-
TCGA-02-0014	PCBP1	-	-	-	-
TCGA-02-0014	PDGFRA	2	0	2	-
TCGA-02-0014	PIK3CA	-	-	-	-
TCGA-02-0014	PIK3CG	-	-	-	-
TCGA-02-0014	PIK3R1	-	-	-	-
TCGA-02-0014	PIP5K1A	-	-	-	-
TCGA-02-0014	PLCG1	-	-	-	-
TCGA-02-0014	PPP2R1A	-	-	-	-
TCGA-02-0014	PTEN	-	-	-	-
TCGA-02-0014	RAC1	-	-	-	-
TCGA-02-0014	RANBP2	-	-	-	-
TCGA-02-0014	RANBP3	-	-	-	-
TCGA-02-0014	RB1	-	-	-	-
TCGA-02-0014	RBMX	-	-	-	-
TCGA-02-0014	RHEB	-	-	-	-
TCGA-02-0014	RHOA	-	-	-	-
TCGA-02-0014	RPL5	-	-	-	-
TCGA-02-0014	RPSAP58	-	-	-	-
TCGA-02-0014	RUNX1	-	-	-	-
TCGA-02-0014	RXRA	-	-	-	-
TCGA-02-0014	SMAD2	-	-	-	-
TCGA-02-0014	SMC1A	-	-	-	-
TCGA-02-0014	SPATA6	-	-	-	-
TCGA-02-0014	SPEN	-	-	-	-
TCGA-02-0014	SPOP	-	-	-	-
TCGA-02-0014	STAG2	-	-	-	-
TCGA-02-0014	STK11	-	-	-	-
TCGA-02-0014	SYNE1	-	-	-	-
TCGA-02-0014	TBL1XR1	-	-	-	-
TCGA-02-0014	TBX3	-	-	-	-
TCGA-02-0014	TCF12	-	-	-	-
TCGA-02-0014	TCF7	-	-	-	-
TCGA-02-0014	TET2	-	-	-	-
TCGA-02-0014	TFDP1	-	-	-	-
TCGA-02-0014	TGFBR2	-	-	-	-
TCGA-02-0014	TGIF1	-	-	-	-
TCGA-02-0014	TJP2	-	-	-	-
TCGA-02-0014	TNFRSF10C	-	-	-	-
TCGA-02-0014	TOM1	-	-	-	-
TCGA-02-0014	TP53	-	-	-	-
TCGA-02-0014	U2AF1	-	-	-	-
TCGA-02-0014	WT1	-	-	-	-
TCGA-02-0014	ZFP36L1	-	-	-	-
TCGA-02-0014	ZFP36L2	-	-	-	-
TCGA-02-0014	ZNF132	-	-	-	-
TCGA-02-0014	ZNF300	-	-	-	-
TCGA-02-0014	ZNF814	-	-	-	-
TCGA-02-0014	ZNF844	-	-	-	-
TCGA-02-0015	ABCB1	-	-	-	-
TCGA-02-0015	ACVR1B	-	-	-	-
TCGA-02-0015	ADCY1	-	-	-	-
TCGA-02-0015	ADORA2A	-	-	-	-
TCGA-02-0015	AHNAK2	-	-	-	-
TCGA-02-0015	AKAP9	-	-	-	-
TCGA-02-0015	AKD1	-	-	-	-
TCGA-02-0015	AKT1	-	-	-	-
TCGA-02-0015	AMPH	-	-	-	-
TCGA-02-0015	APAF1	-	-	-	-
TCGA-02-0015	BCOR	-	-	-	-
TCGA-02-0015	BRAF	-	-	-	-
TCGA-02-0015	BRCA1	-	-	-	-
TCGA-02-0015	BRCA2	-	-	-	-
TCGA-02-0015	CAD	-	-	-	-
TCGA-02-0015	CASP8	-	-	-	-
TCGA-02-0015	CAST	-	-	-	-
TCGA-02-0015	CBFB	-	-	-	-
TCGA-02-0015	CCND1	-	-	-	-
TCGA-02-0015	CDKN2A	3	0	-2	-
TCGA-02-0015	CDKN2C	-	-	-	-
TCGA-02-0015	CEBPA	-	-	-	-
TCGA-02-0015	CENPF	-	-	-	-
TCGA-02-0015	CFH	-	-	-	-
TCGA-02-0015	CHD4	-	-	-	-
TCGA-02-0015	CHD8	-	-	-	-
TCGA-02-0015	CREM	-	-	-	-
TCGA-02-0015	CRTC3	-	-	-	-
TCGA-02-0015	CTCF	-	-	-	-
TCGA-02-0015	CUL1	-	-	-	-
TCGA-02-0015	DHX9	-	-	-	-
TCGA-02-0015	DICER1	-	-	-	-
TCGA-02-0015	DMD	-	-	-	-
TCGA-02-0015	DNMT3A	-	-	-	-
TCGA-02-0015	EGFR	-	-	-	-
TCGA-02-0015	EIF4A2	-	-	-	-
TCGA-02-0015	ELF3	-	-	-	-
TCGA-02-0015	ERCC2	-	-	-	-
TCGA-02-0015	EWSR1	-	-	-	-
TCGA-02-0015	EZH2	-	-	-	-
TCGA-02-0015	FANCA	-	-	-	-
TCGA-02-0015	FBN2	-	-	-	-
TCGA-02-0015	FBXO11	-	-	-	-
TCGA-02-0015	FES	-	-	-	-
TCGA-02-0015	FGFR3	-	-	-	-
TCGA-02-0015	FLT3	-	-	-	-
TCGA-02-0015	FOXA2	-	-	-	-
TCGA-02-0015	FRG1B	-	-	-	-
TCGA-02-0015	GATA3	-	-	-	-
TCGA-02-0015	GNAI1	-	-	-	-
TCGA-02-0015	GNAS	-	-	-	-
TCGA-02-0015	GOLGA5	-	-	-	-
TCGA-02-0015	GOT2	-	-	-	-
TCGA-02-0015	GPHN	-	-	-	-
TCGA-02-0015	GPS2	-	-	-	-
TCGA-02-0015	H3F3C	-	-	-	-
TCGA-02-0015	HGF	-	-	-	-
TCGA-02-0015	HLA-A	-	-	-	-
TCGA-02-0015	HMGXB4	-	-	-	-
TCGA-02-0015	HRAS	-	-	-	-
TCGA-02-0015	HSPA8	-	-	-	-
TCGA-02-0015	HUWE1	-	-	-	-
TCGA-02-0015	IDH1	-	-	-	-
TCGA-02-0015	IDH2	-	-	-	-
TCGA-02-0015	IRS2	-	-	-	-
TCGA-02-0015	KDM5C	-	-	-	-
TCGA-02-0015	KEAP1	-	-	-	-
TCGA-02-0015	KIFC3	-	-	-	-
TCGA-02-0015	KIT	-	-	-	-
TCGA-02-0015	KRAS	-	-	-	-
TCGA-02-0015	LEPR	-	-	-	-
TCGA-02-0015	LIFR	-	-	-	-
TCGA-02-0015	LPP	-	-	-	-
TCGA-02-0015	LUM	-	-	-	-
TCGA-02-0015	LZTR1	-	-	-	-
TCGA-02-0015	MALAT1	-	-	-	-
TCGA-02-0015	MAP2K4	-	-	-	-
TCGA-02-0015	MAP3K3	-	-	-	-
TCGA-02-0015	MAPK8IP1	-	-	-	-
TCGA-02-0015	MATK	-	-	-	-
TCGA-02-0015	MDM2	-	-	-	-
TCGA-02-0015	MDM4	-	-	-	-
TCGA-02-0015	METTL14	-	-	-	-
TCGA-02-0015	MN1	-	-	-	-
TCGA-02-0015	MTOR	-	-	-	-
TCGA-02-0015	NAV3	-	-	-	-
TCGA-02-0015	NBPF10	-	-	-	-
TCGA-02-0015	NCOA4	-	-	-	-
TCGA-02-0015	NF1	-	-	-	-
TCGA-02-0015	NFE2L2	-	-	-	-
TCGA-02-0015	NLRP3	-	-	-	-
TCGA-02-0015	NOTCH1	-	-	-	-
TCGA-02-0015	NR4A2	-	-	-	-
TCGA-02-0015	PCBP1	-	-	-	-
TCGA-02-0015	PDGFRA	-	-	-	-
TCGA-02-0015	PIK3CA	-	-	-	-
TCGA-02-0015	PIK3CG	-	-	-	-
TCGA-02-0015	PIK3R1	-	-	-	-
TCGA-02-0015	PIP5K1A	-	-	-	-
TCGA-02-0015	PLCG1	-	-	-	-
TCGA-02-0015	PPP2R1A	-	-	-	-
TCGA-02-0015	PTEN	-	-	-	-
TCGA-02-0015	RAC1	-	-	-	-
TCGA-02-0015	RANBP2	-	-	-	-
TCGA-02-0015	RANBP3	-	-	-	-
TCGA-02-0015	RB1	-	-	-	-
TCGA-02-0015	RBMX	-	-	-	-
TCGA-02-0015	RHEB	-	-	-	-
TCGA-02-0015	RHOA	-	-	-	-
TCGA-02-0015	RPL5	-	-	-	-
TCGA-02-0015	RPSAP58	-	-	-	-
TCGA-02-0015	RUNX1	-	-	-	-
TCGA-02-0015	RXRA	-	-	-	-
TCGA-02-0015	SMAD2	-	-	-	-
TCGA-02-0015	SMC1A	-	-	-	-
TCGA-02-0015	SPATA6	-	-	-	-
TCGA-02-0015	SPEN	-	-	-	-
TCGA-02-0015	SPOP	-	-	-	-
TCGA-02-0015	STAG2	-	-	-	-
TCGA-02-0015	STK11	-	-	-	-
TCGA-02-0015	SYNE1	-	-	-	-
TCGA-02-0015	TBL1XR1	-	-	-	-
TCGA-02-0015	TBX3	-	-	-	-
TCGA-02-0015	TCF12	-	-	-	-
TCGA-02-0015	TCF7	-	-	-	-
TCGA-02-0015	TET2	-	-	-	-
TCGA-02-0015	TFDP1	-	-	-	-
TCGA-02-0015	TGFBR2	-	-	-	-
TCGA-02-0015	TGIF1	-	-	-	-
TCGA-02-0015	TJP2	-	-	-	-
TCGA-02-0015	TNFRSF10C	-	-	-	-
TCGA-02-0015	TOM1	-	-	-	-
TCGA-02-0015	TP53	-	-	-	-
TCGA-02-0015	U2AF1	-	-	-	-
TCGA-02-0015	WT1	-	-	-	-
TCGA-02-0015	ZFP36L1	-	-	-	-
TCGA-02-0015	ZFP36L2	-	-	-	-
TCGA-02-0015	ZNF132	-	-	-	-
TCGA-02-0015	ZNF300	-	-	-	-
TCGA-02-0015	ZNF814	-	-	-	-
TCGA-02-0015	ZNF844	-	-	-	-
TCGA-02-0016	ABCB1	-	-	-	-
TCGA-02-0016	ACVR1B	-	-	-	-
TCGA-02-0016	ADCY1	-	-	-	-
TCGA-02-0016	ADORA2A	-	-	-	-
TCGA-02-0016	AHNAK2	-	-	-	-
TCGA-02-0016	AKAP9	-	-	-	-
TCGA-02-0016	AKD1	-	-	-	-
TCGA-02-0016	AKT1	-	-	-	-
TCGA-02-0016	AMPH	-	-	-	-
TCGA-02-0016	APAF1	-	-	-	-
TCGA-02-0016	BCOR	-	-	-	-
TCGA-02-0016	BRAF	-	-	-	-
TCGA-02-0016	BRCA1	-	-	-	-
TCGA-02-0016	BRCA2	-	-	-	-
TCGA-02-0016	CAD	-	-	-	-
TCGA-02-0016	CASP8	-	-	-	-
TCGA-02-0016	CAST	-	-	-	-
TCGA-02-0016	CBFB	-	-	-	-
TCGA-02-0016	CCND1	-	-	-	-
TCGA-02-0016	CDKN2A	3	0	-2	-
TCGA-02-0016	CDKN2C	-	-	-	-
TCGA-02-0016	CEBPA	-	-	-	-
TCGA-02-0016	CENPF	-	-	-	-
TCGA-02-0016	CFH	-	-	-	-
TCGA-02-0016	CHD4	-	-	-	-
TCGA-02-0016	CHD8	-	-	-	-
TCGA-02-0016	CREM	-	-	-	-
TCGA-02-0016	CRTC3	-	-	-	-
TCGA-02-0016	CTCF	-	-	-	-
TCGA-02-0016	CUL1	-	-	-	-
TCGA-02-0016	DHX9	-	-	-	-
TCGA-02-0016	DICER1	-	-	-	-
TCGA-02-0016	DMD	-	-	-	-
TCGA-02-0016	DNMT3A	-	-	-	-
TCGA-02-0016	EGFR	2	0	2	-
TCGA-02-0016	EIF4A2	-	-	-	-
TCGA-02-0016	ELF3	-	-	-	-
TCGA-02-0016	ERCC2	-	-	-	-
TCGA-02-0016	EWSR1	-	-	-	-
TCGA-02-0016	EZH2	-	-	-	-
TCGA-02-0016	FANCA	-	-	-	-
TCGA-02-0016	FBN2	-	-	-	-
TCGA-02-0016	FBXO11	-	-	-	-
TCGA-02-0016	FES	-	-	-	-
TCGA-02-0016	FGFR3	-	-	-	-
TCGA-02-0016	FLT3	-	-	-	-
TCGA-02-0016	FOXA2	-	-	-	-
TCGA-02-0016	FRG1B	-	-	-	-
TCGA-02-0016	GATA3	-	-	-	-
TCGA-02-0016	GNAI1	-	-	-	-
TCGA-02-0016	GNAS	-	-	-	-
TCGA-02-0016	GOLGA5	-	-	-	-
TCGA-02-0016	GOT2	-	-	-	-
TCGA-02-0016	GPHN	-	-	-	-
TCGA-02-0016	GPS2	-	-	-	-
TCGA-02-0016	H3F3C	-	-	-	-
TCGA-02-0016	HGF	-	-	-	-
TCGA-02-0016	HLA-A	-	-	-	-
TCGA-02-0016	HMGXB4	-	-	-	-
TCGA-02-0016	HRAS	-	-	-	-
TCGA-02-0016	HSPA8	-	-	-	-
TCGA-02-0016	HUWE1	-	-	-	-
TCGA-02-0016	IDH1	-	-	-	-
TCGA-02-0016	IDH2	-	-	-	-
TCGA-02-0016	IRS2	-	-	-	-
TCGA-02-0016	KDM5C	-	-	-	-
TCGA-02-0016	KEAP1	-	-	-	-
TCGA-02-0016	KIFC3	-	-	-	-
TCGA-02-0016	KIT	-	-	-	-
TCGA-02-0016	KRAS	-	-	-	-
TCGA-02-0016	LEPR	-	-	-	-
TCGA-02-0016	LIFR	-	-	-	-
TCGA-02-0016	LPP	-	-	-	-
TCGA-02-0016	LUM	-	-	-	-
TCGA-02-0016	LZTR1	-	-	-	-
TCGA-02-0016	MALAT1	-	-	-	-
TCGA-02-0016	MAP2K4	-	-	-	-
TCGA-02-0016	MAP3K3	-	-	-	-
TCGA-02-0016	MAPK8IP1	-	-	-	-
TCGA-02-0016	MATK	-	-	-	-
TCGA-02-0016	MDM2	-	-	-	-
TCGA-02-0016	MDM4	-	-	-	-
TCGA-02-0016	METTL14	-	-	-	-
TCGA-02-0016	MN1	-	-	-	-
TCGA-02-0016	MTOR	-	-	-	-
TCGA-02-0016	NAV3	-	-	-	-
TCGA-02-0016	NBPF10	-	-	-	-
TCGA-02-0016	NCOA4	-	-	-	-
TCGA-02-0016	NF1	-	-	-	-
TCGA-02-0016	NFE2L2	-	-	-	-
TCGA-02-0016	NLRP3	-	-	-	-
TCGA-02-0016	NOTCH1	-	-	-	-
TCGA-02-0016	NR4A2	-	-	-	-
TCGA-02-0016	PCBP1	-	-	-	-
TCGA-02-0016	PDGFRA	-	-	-	-
TCGA-02-0016	PIK3CA	-	-	-	-
TCGA-02-0016	PIK3CG	-	-	-	-
TCGA-02-0016	PIK3R1	-	-	-	-
TCGA-02-0016	PIP5K1A	-	-	-	-
TCGA-02-0016	PLCG1	-	-	-	-
TCGA-02-0016	PPP2R1A	-	-	-	-
TCGA-02-0016	PTEN	-	-	-	-
TCGA-02-0016	RAC1	-	-	-	-
TCGA-02-0016	RANBP2	-	-	-	-
TCGA-02-0016	RANBP3	-	-	-	-
TCGA-02-0016	RB1	-	-	-	-
TCGA-02-0016	RBMX	-	-	-	-
TCGA-02-0016	RHEB	-	-	-	-
TCGA-02-0016	RHOA	-	-	-	-
TCGA-02-0016	RPL5	-	-	-	-
TCGA-02-0016	RPSAP58	-	-	-	-
TCGA-02-0016	RUNX1	-	-	-	-
TCGA-02-0016	RXRA	-	-	-	-
TCGA-02-0016	SMAD2	-	-	-	-
TCGA-02-0016	SMC1A	-	-	-	-
TCGA-02-0016	SPATA6	-	-	-	-
TCGA-02-0016	SPEN	-	-	-	-
TCGA-02-0016	SPOP	-	-	-	-
TCGA-02-0016	STAG2	-	-	-	-
TCGA-02-0016	STK11	-	-	-	-
TCGA-02-0016	SYNE1	-	-	-	-
TCGA-02-0016	TBL1XR1	-	-	-	-
TCGA-02-0016	TBX3	-	-	-	-
TCGA-02-0016	TCF12	-	-	-	-
TCGA-02-0016	TCF7	-	-	-	-
TCGA-02-0016	TET2	-	-	-	-
TCGA-02-0016	TFDP1	-	-	-	-
TCGA-02-0016	TGFBR2	-	-	-	-
TCGA-02-0016	TGIF1	-	-	-	-
TCGA-02-0016	TJP2	-	-	-	-
TCGA-02-0016	TNFRSF10C	-	-	-	-
TCGA-02-0016	TOM1	-	-	-	-
TCGA-02-0016	TP53	-	-	-	-
TCGA-02-0016	U2AF1	-	-	-	-
TCGA-02-0016	WT1	-	-	-	-
TCGA-02-0016	ZFP36L1	-	-	-	-
TCGA-02-0016	ZFP36L2	-	-	-	-
TCGA-02-0016	ZNF132	-	-	-	-
TCGA-02-0016	ZNF300	-	-	-	-
TCGA-02-0016	ZNF814	-	-	-	-
TCGA-02-0016	ZNF844	-	-	-	-
TCGA-02-0021	ABCB1	-	-	-	-
TCGA-02-0021	ACVR1B	-	-	-	-
TCGA-02-0021	ADCY1	-	-	-	-
TCGA-02-0021	ADORA2A	-	-	-	-
TCGA-02-0021	AHNAK2	-	-	-	-
TCGA-02-0021	AKAP9	-	-	-	-
TCGA-02-0021	AKD1	-	-	-	-
TCGA-02-0021	AKT1	-	-	-	-
TCGA-02-0021	AMPH	-	-	-	-
TCGA-02-0021	APAF1	-	-	-	-
TCGA-02-0021	BCOR	-	-	-	-
TCGA-02-0021	BRAF	-	-	-	-
TCGA-02-0021	BRCA1	-	-	-	-
TCGA-02-0021	BRCA2	-	-	-	-
TCGA-02-0021	CAD	-	-	-	-
TCGA-02-0021	CASP8	-	-	-	-
TCGA-02-0021	CAST	-	-	-	-
TCGA-02-0021	CBFB	-	-	-	-
TCGA-02-0021	CCND1	-	-	-	-
TCGA-02-0021	CDKN2A	-	-	-	-
TCGA-02-0021	CDKN2C	-	-	-	-
TCGA-02-0021	CEBPA	-	-	-	-
TCGA-02-0021	CENPF	-	-	-	-
TCGA-02-0021	CFH	-	-	-	-
TCGA-02-0021	CHD4	-	-	-	-
TCGA-02-0021	CHD8	-	-	-	-
TCGA-02-0021	CREM	-	-	-	-
TCGA-02-0021	CRTC3	-	-	-	-
TCGA-02-0021	CTCF	-	-	-	-
TCGA-02-0021	CUL1	-	-	-	-
TCGA-02-0021	DHX9	-	-	-	-
TCGA-02-0021	DICER1	-	-	-	-
TCGA-02-0021	DMD	-	-	-	-
TCGA-02-0021	DNMT3A	-	-	-	-
TCGA-02-0021	EGFR	2	0	2	-
TCGA-02-0021	EIF4A2	-	-	-	-
TCGA-02-0021	ELF3	-	-	-	-
TCGA-02-0021	ERCC2	-	-	-	-
TCGA-02-0021	EWSR1	-	-	-	-
TCGA-02-0021	EZH2	-	-	-	-
TCGA-02-0021	FANCA	-	-	-	-
TCGA-02-0021	FBN2	-	-	-	-
TCGA-02-0021	FBXO11	-	-	-	-
TCGA-02-0021	FES	-	-	-	-
TCGA-02-0021	FGFR3	-	-	-	-
TCGA-02-0021	FLT3	-	-	-	-
TCGA-02-0021	FOXA2	-	-	-	-
TCGA-02-0021	FRG1B	-	-	-	-
TCGA-02-0021	GATA3	-	-	-	-
TCGA-02-0021	GNAI1	-	-	-	-
TCGA-02-0021	GNAS	-	-	-	-
TCGA-02-0021	GOLGA5	-	-	-	-
TCGA-02-0021	GOT2	-	-	-	-
TCGA-02-0021	GPHN	-	-	-	-
